id	year	growth	site	farm	land	long	lat	ln_cover	site.rich	ln_site.rich	site.FRic	feedagg.FRic	substrate.FRic	diet.FRic	nestagg.FRic	movements.FRic	lnmass.FRic	large	small	v.small	flocking	non-flocking	aerial	canopy	ground	under	invert	nectar	seeds	varied	colonial	non-colonial	local	nomadic	partial
2009-S-SMAR-4	2009	oldgrowth	SMAR-4	Smar	Nangus	147.94922	-34.99488	2.079441542	15	2.708050201	0.319165819	2	2	5	2	3	2.858056508	5	7	3	9	6	0	9	6	0	8	1	2	3	5	10	10	2	3
2009-S-STRO-1	2009	regrowth	STRO-1	Stro	Coreinbob	147.5544634	-35.2128705	1.791759469	13	2.564949357	0.323961986	2	3	3	2	4	3.031145761	6	6	1	10	3	0	4	8	1	6	0	4	3	7	6	9	2	1
2009-S-STRO-2	2009	oldgrowth	STRO-2	Stro	Coreinbob	147.5598829	-35.2164885	1.386294361	7	1.945910149	0.224036728	1	2	3	2	2	2.653073246	5	1	1	7	0	0	3	4	0	2	0	3	2	3	4	6	0	1
2009-S-STRO-3	2009	oldgrowth	STRO-3	Stro	Coreinbob	147.5624669	-35.215169	2.079441542	11	2.397895273	0.328967467	2	2	4	2	3	3.031145761	7	2	2	8	3	0	5	6	0	5	0	2	3	4	7	8	2	1
2009-S-STRO-4	2009	oldgrowth	STRO-4	Stro	Coreinbob	147.5579772	-35.225406	2.197224577	12	2.48490665	0.272809065	2	2	4	2	3	2.653073246	5	5	2	9	3	0	7	5	0	7	1	2	2	5	7	6	2	4
2009-S-TREV-1	2009	planting	TREV-1	Trev	Howlong	146.6403	-35.89936	0	16	2.772588722	0.327392199	2	2	4	2	4	2.07742522	6	9	1	10	6	0	5	11	0	5	1	7	3	6	10	9	4	2
2009-S-TREV-2	2009	planting	TREV-2	Trev	Howlong	146.64932	-35.91275	2.302585093	12	2.48490665	0.323215283	2	2	4	2	3	2.586983527	6	5	1	9	3	0	4	8	0	4	0	5	2	4	8	8	1	3
2009-S-TREV-3	2009	planting	TREV-3	Trev	Howlong	146.6498	-35.91932	2.708050201	14	2.63905733	0.234975132	2	3	3	2	3	3.03083493	4	5	5	9	5	0	9	4	1	10	0	3	1	4	10	6	2	6
2009-S-TREV-4	2009	oldgrowth	TREV-4	Trev	Howlong	146.65067	-35.90639	2.890371758	18	2.890371758	0.397410325	2	2	6	2	3	3.131843591	8	5	5	15	3	0	8	10	0	6	2	5	3	6	12	12	2	4
2009-S-WEBB-1	2009	regrowth	WEBB-1	Webb	Cookadinia	147.14522	-35.60029	1.791759469	12	2.48490665	0.332261131	2	2	5	2	3	2.653073246	6	4	2	10	2	0	5	7	0	4	1	4	2	5	7	9	1	2
2009-S-WEBB-2	2009	oldgrowth	WEBB-2	Webb	Cookadinia	147.14643	-35.61551	1.609437912	15	2.708050201	0.345757287	2	4	4	2	2	2.802679807	6	4	5	13	2	1	6	7	1	7	3	3	2	5	10	10	0	5
2009-S-WEBB-3	2009	regrowth	WEBB-3	Webb	Cookadinia	147.13361	-35.61904	1.791759469	10	2.302585093	0.281652376	2	2	5	2	3	2.653073246	5	3	2	8	2	0	5	5	0	4	1	3	1	4	6	8	1	1
2009-S-WEBB-4	2009	oldgrowth	WEBB-4	Webb	Cookadinia	147.12505	-35.62759	2.708050201	16	2.772588722	0.365606857	2	3	4	2	3	3.090658199	5	7	4	11	5	1	9	6	0	8	1	3	4	7	9	11	1	4
2009-S-WILL-1	2009	oldgrowth	WILL-1	Will	Nangus	147.9623084	-35.0758484	1.098612289	14	2.63905733	0.323096825	2	2	4	2	3	2.459519667	2	9	3	8	6	0	9	5	0	10	1	2	1	6	8	6	3	5
2009-S-WILL-2	2009	regrowth	WILL-2	Will	Nangus	147.9671897	-35.0721577	2.397895273	17	2.833213344	0.359409982	2	3	5	2	3	2.83360211	5	8	4	10	7	1	10	6	0	10	1	3	2	4	13	9	3	5
2009-S-WILL-3	2009	oldgrowth	WILL-3	Will	Nangus	147.9684074	-35.0499033	1.098612289	11	2.397895273	0.21990394	2	2	5	2	3	3.19467678	5	4	2	9	2	0	5	6	0	4	1	3	2	8	3	9	1	1
2009-S-WILL-4	2009	regrowth	WILL-4	Will	Nangus	147.9692529	-35.045361	1.386294361	16	2.772588722	0.348038139	2	3	3	2	3	3.067707409	9	5	2	13	3	0	5	10	1	7	0	6	3	6	10	12	1	3
2011-S-ARCH-1	2011	oldgrowth	ARCH-1	Arch	Gundagai	148.0782222	-35.1309482	0	15	2.708050201	0.293466042	2	4	5	2	3	2.83360211	5	6	4	11	4	1	5	8	1	8	1	3	2	4	11	11	1	3
2011-S-ARCH-2	2011	regrowth	ARCH-2	Arch	Gundagai	148.1010692	-35.1648707	1.945910149	12	2.48490665	0.36167378	2	3	4	2	3	2.07742522	3	7	2	8	4	0	6	5	1	6	2	2	2	3	9	8	1	3
2011-S-ARCH-3	2011	regrowth	ARCH-3	Arch	Gundagai	148.0843406	-35.1677357	1.386294361	12	2.48490665	0.278799577	2	3	3	2	3	2.963194339	1	5	6	7	5	0	7	4	1	10	1	0	1	3	9	9	1	2
2011-S-ARCH-4	2011	regrowth	ARCH-4	Arch	Gundagai	148.077036	-35.1733641	1.609437912	9	2.197224577	0.305192329	2	2	4	2	2	2.137488411	2	5	2	5	4	0	4	5	0	5	1	1	2	2	7	6	0	3
2011-S-BELL-1	2011	planting	BELL-1	Bell	Tarcutta	147.66148	-35.30462	2.708050201	21	3.044522438	0.399219253	2	3	4	2	4	3.373855785	6	9	6	13	8	0	12	7	2	13	3	3	2	6	15	13	1	6
2011-S-BELL-2	2011	oldgrowth	BELL-2	Bell	Tarcutta	147.65917	-35.30638	2.772588722	16	2.772588722	0.320799867	2	3	4	2	4	2.689634893	4	9	3	11	5	0	7	8	1	11	1	3	1	4	12	10	2	3
2011-S-BELL-3	2011	planting	BELL-3	Bell	Tarcutta	147.65503	-35.31728	1.945910149	13	2.564949357	0.336441596	2	3	4	2	3	2.446220275	5	5	3	10	3	2	3	8	0	8	2	2	1	6	7	7	1	5
2011-S-BELL-4	2011	planting	BELL-4	Bell	Tarcutta	147.65253	-35.31674	2.397895273	16	2.772588722	0.391140016	2	3	4	2	3	2.768630006	4	8	4	9	7	0	4	10	2	9	2	3	2	3	13	11	1	4
2011-S-BROW-1	2011	oldgrowth	BROW-1	Brow	Tarcutta	147.6569803	-35.2492998	1.609437912	12	2.48490665	0.285513776	2	2	4	2	2	2.653073246	8	3	1	10	2	0	6	6	0	6	0	3	2	4	8	10	0	2
2011-S-BROW-2	2011	oldgrowth	BROW-2	Brow	Tarcutta	147.6615352	-35.2592927	1.098612289	6	1.791759469	0.122148165	1	2	3	2	1	1.235956585	5	1	0	6	0	0	2	4	0	1	0	3	2	2	4	6	0	0
2011-S-BROW-3	2011	oldgrowth	BROW-3	Brow	Tarcutta	147.6568361	-35.2627718	2.302585093	9	2.197224577	0.204041134	2	2	4	2	2	2.653073246	5	3	1	7	2	0	6	3	0	4	0	1	3	2	7	8	0	1
2011-S-BROW-4	2011	oldgrowth	BROW-4	Brow	Tarcutta	147.652474	-35.2575836	1.609437912	15	2.708050201	0.28383905	2	3	4	2	3	2.236988577	5	8	2	10	5	1	5	9	0	8	1	4	2	5	10	12	1	2
2011-S-CAIN-1	2011	oldgrowth	CAIN-1	Cain	Gerogerie	146.93055	-35.84427	1.098612289	15	2.708050201	0.322348295	2	4	4	2	2	2.496081314	2	7	6	11	4	2	4	7	2	9	1	3	2	8	7	10	0	5
2011-S-CAIN-2	2011	oldgrowth	CAIN-2	Cain	Gerogerie	146.91942	-35.85253	2.833213344	16	2.772588722	0.178379572	2	3	2	2	2	1.879357743	0	4	12	9	7	0	10	4	2	15	0	0	1	1	15	9	0	7
2011-S-CAIN-3	2011	oldgrowth	CAIN-3	Cain	Gerogerie	146.93819	-35.86029	1.098612289	14	2.63905733	0.288516773	2	2	4	2	3	3.031145761	8	4	2	10	4	0	5	9	0	7	1	3	3	5	9	12	1	1
2011-S-CAIN-4	2011	oldgrowth	CAIN-4	Cain	Gerogerie	146.93627	-35.8647	2.944438979	15	2.708050201	0.322145373	2	2	6	2	3	2.722480985	6	6	3	10	5	0	9	6	0	6	1	3	3	4	11	11	1	3
2011-S-COWI-1	2011	regrowth	COWI-1	Cowi	Humula	147.72721	-35.33015	2.890371758	26	3.258096538	0.41275742	2	4	5	2	3	3.671916419	5	12	9	15	11	1	15	9	1	17	4	2	2	5	21	16	1	9
2011-S-COWI-2	2011	regrowth	COWI-2	Cowi	Humula	147.73307	-35.32675	1.098612289	14	2.63905733	0.369315745	2	3	4	2	3	2.496081314	3	6	5	8	6	0	6	6	2	8	2	2	2	2	12	10	1	3
2011-S-COWI-3	2011	oldgrowth	COWI-3	Cowi	Humula	147.73356	-35.34396	0.693147181	22	3.091042453	0.383589245	2	2	5	2	3	2.83360211	7	11	4	16	6	0	13	9	0	14	2	3	2	6	16	14	3	5
2011-S-COWI-4	2011	oldgrowth	COWI-4	Cowi	Humula	147.72779	-35.35032	0	10	2.302585093	0.247510034	2	2	4	2	3	2.459519667	4	4	2	7	3	0	6	4	0	7	1	1	1	3	7	6	1	3
2011-S-CUNN-1	2011	oldgrowth	CUNN-1	Cunn	Walla Walla	146.83227	-35.68363	0	9	2.197224577	0.137684805	2	2	3	2	2	2.802679807	4	4	1	8	1	0	3	6	0	6	0	1	2	2	7	8	1	0
2011-S-CUNN-2	2011	oldgrowth	CUNN-2	Cunn	Walla Walla	146.78581	-35.6962	3.091042453	11	2.397895273	0.270840092	2	2	4	2	3	2.459519667	5	5	1	9	2	0	6	5	0	5	0	2	3	2	9	7	1	3
2011-S-CUNN-3	2011	regrowth	CUNN-3	Cunn	Walla Walla	146.79036	-35.68642	0.693147181	9	2.197224577	0.261144751	2	2	4	2	2	2.609126228	3	4	2	8	1	0	3	6	0	4	0	2	2	4	5	8	0	1
2011-S-CUNN-4	2011	regrowth	CUNN-4	Cunn	Walla Walla	146.77682	-35.68408	1.609437912	17	2.833213344	0.340392759	2	2	4	2	3	3.130312884	8	4	5	13	4	0	9	8	0	12	1	3	1	4	13	11	1	5
2011-S-DIET-1	2011	regrowth	DIET-1	Diet	Junee	147.5135337	-34.7544387	0	3	1.098612289	0.015887923	1	2	2	2	1	1.042403006	2	1	0	3	0	0	2	1	0	0	0	1	2	1	2	3	0	0
2011-S-DIET-2	2011	regrowth	DIET-2	Diet	Junee	147.5014872	-34.7516394	0.693147181	8	2.079441542	0.201494178	2	2	4	2	2	3.031145761	6	1	1	7	1	0	4	4	0	1	0	3	3	4	4	6	0	2
2011-S-DIET-3	2011	oldgrowth	DIET-3	Diet	Junee	147.4780029	-34.7715997	0	5	1.609437912	0.051938267	2	1	4	2	2	1.832894373	3	1	1	4	1	0	5	0	0	1	0	1	1	2	3	4	0	1
2011-S-DIET-4	2011	regrowth	DIET-4	Diet	Junee	147.4885219	-34.7837408	1.609437912	8	2.079441542	0.149651521	2	2	4	2	3	1.203788727	5	3	0	7	1	0	3	5	0	1	0	4	2	4	4	6	1	1
2011-S-DUMA-1	2011	planting	DUMA-1	Duma	Ladysmith	147.4953992	-35.1969682	0.693147181	14	2.63905733	0.31828736	2	3	4	2	2	2.689634893	5	6	3	9	5	0	7	6	1	9	2	1	2	2	12	8	0	6
2011-S-DUMA-2	2011	oldgrowth	DUMA-2	Duma	Ladysmith	147.4937207	-35.1991391	0.693147181	7	1.945910149	0.267256989	2	2	3	2	2	2.527160258	2	3	2	6	1	0	3	4	0	3	1	3	0	5	2	6	0	1
2011-S-DUMA-3	2011	planting	DUMA-3	Duma	Ladysmith	147.487197	-35.1994	1.386294361	11	2.397895273	0.236013916	2	3	4	2	3	2.563721906	2	7	2	6	5	0	3	7	1	6	1	3	1	4	7	9	1	1
2011-S-DUMA-4	2011	planting	DUMA-4	Duma	Ladysmith	147.4804173	-35.2028175	1.386294361	9	2.197224577	0.335836093	2	3	4	2	2	1.818226167	3	3	3	7	2	0	5	3	1	4	2	2	1	3	6	6	0	3
2011-S-GEDD-1	2011	planting	GEDD-1	Gedd	Mirabooka	147.52753	-35.64867	0	4	1.386294361	0.147448986	2	2	3	1	2	2.176167225	3	1	0	3	1	0	1	3	0	2	1	0	1	0	4	3	0	1
2011-S-GEDD-2	2011	planting	GEDD-2	Gedd	Mirabooka	147.53096	-35.64863	0	10	2.302585093	0.226903749	2	2	4	2	3	3.180752322	5	3	2	6	4	0	3	7	0	3	2	2	3	1	9	8	1	1
2011-S-GEDD-3	2011	planting	GEDD-3	Gedd	Mirabooka	147.52133	-35.66514	2.302585093	14	2.63905733	0.370375285	2	3	4	2	3	3.100921287	7	4	3	10	4	0	5	8	1	8	2	2	2	3	11	8	1	5
2011-S-GEDD-4	2011	regrowth	GEDD-4	Gedd	Mirabooka	147.53356	-35.66596	3.555348061	21	3.044522438	0.319320662	2	4	4	2	4	3.130312884	4	7	10	9	12	1	11	7	2	16	1	0	3	3	18	11	2	7
2011-S-HERI-1	2011	oldgrowth	HERI-1	Heri	Thugga	147.18681	-35.66445	1.609437912	8	2.079441542	0.203614681	2	2	3	2	3	2.527160258	3	4	1	7	1	0	3	5	0	3	0	3	2	5	3	6	1	1
2011-S-HERI-2	2011	planting	HERI-2	Heri	Thugga	147.18863	-35.65844	0	12	2.48490665	0.320684887	2	2	4	2	3	2.07742522	5	6	1	8	4	0	4	8	0	4	2	3	3	4	8	8	1	3
2011-S-HERI-3	2011	planting	HERI-3	Heri	Thugga	147.18057	-35.66484	2.833213344	13	2.564949357	0.386220997	2	3	3	2	2	2.963194339	4	3	6	10	3	0	7	5	1	9	0	2	2	2	11	9	0	4
2011-S-HERI-4	2011	planting	HERI-4	Heri	Thugga	147.17734	-35.6646	2.890371758	12	2.48490665	0.340017973	2	3	4	2	3	2.71049833	3	4	5	7	5	0	6	5	1	8	1	2	1	3	9	8	1	3
2011-S-HOLM-1	2011	oldgrowth	HOLM-1	Holm	Burumbuttock	146.79437	-35.80454	2.890371758	16	2.772588722	0.35730407	2	2	5	2	2	2.996992314	9	6	1	13	3	0	7	9	0	6	1	5	2	6	10	12	0	4
2011-S-HOLM-2	2011	oldgrowth	HOLM-2	Holm	Burumbuttock	146.7920758	-35.7982771	1.386294361	11	2.397895273	0.261494769	2	2	3	2	3	2.691558682	3	6	2	8	3	0	4	7	0	7	0	2	2	4	7	8	1	2
2011-S-HOLM-3	2011	regrowth	HOLM-3	Holm	Burumbuttock	146.78844	-35.79874	1.791759469	13	2.564949357	0.261057934	2	2	4	2	3	3.045626793	4	6	3	9	4	0	6	7	0	7	0	2	3	4	9	11	1	1
2011-S-HOLM-4	2011	oldgrowth	HOLM-4	Holm	Burumbuttock	146.78629	-35.8025	1.791759469	18	2.890371758	0.359470316	2	2	5	2	3	4.161491603	9	6	3	15	3	0	8	10	0	10	1	4	2	5	13	11	4	3
2011-S-HOPK-1	2011	regrowth	HOPK-1	Hopk	Bethungra	147.7987815	-34.8434005	0.693147181	9	2.197224577	0.274677837	2	2	3	2	3	2.653073246	5	3	1	8	1	0	3	6	0	2	0	5	2	5	4	6	1	2
2011-S-HOPK-2	2011	oldgrowth	HOPK-2	Hopk	Bethungra	147.783904	-34.8419914	0	14	2.63905733	0.335850633	2	2	4	2	4	3.19467678	8	4	2	11	3	0	5	9	0	6	1	5	2	7	7	8	1	4
2011-S-HOPK-3	2011	oldgrowth	HOPK-3	Hopk	Bethungra	147.7911608	-34.8356954	0	11	2.397895273	0.341259471	2	2	2	2	3	2.802679807	4	5	2	7	4	0	4	7	0	8	0	3	0	5	6	5	1	5
2011-S-HOPK-4	2011	oldgrowth	HOPK-4	Hopk	Bethungra	147.8156109	-34.831972	0	7	1.945910149	0.187093035	1	2	3	2	2	2.541952121	5	1	1	7	0	0	5	2	0	3	0	3	1	3	4	5	0	2
2011-S-KLUF-1	2011	regrowth	KLUF-1	Kluf	Tumblong	147.988242	-35.1307596	2.079441542	16	2.772588722	0.317352617	2	3	5	2	3	2.83360211	4	7	5	7	9	0	7	7	2	9	1	3	2	3	13	12	3	1
2011-S-KLUF-2	2011	regrowth	KLUF-2	Kluf	Tumblong	147.9867328	-35.1284817	1.609437912	10	2.302585093	0.24486492	2	3	4	2	3	2.83360211	3	4	3	5	5	0	4	5	1	6	2	0	1	1	9	6	2	2
2011-S-KLUF-3	2011	regrowth	KLUF-3	Kluf	Tumblong	147.9809803	-35.1311072	1.098612289	14	2.63905733	0.388449332	2	2	4	2	3	2.450252059	5	6	3	8	6	0	6	8	0	8	2	2	2	4	10	8	2	4
2011-S-KLUF-4	2011	regrowth	KLUF-4	Kluf	Tumblong	147.9667438	-35.1208072	0.693147181	24	3.17805383	0.428076468	2	3	4	2	3	3.231238428	9	11	4	17	7	0	12	11	1	13	2	6	3	9	15	14	2	8
2011-S-LIND-1	2011	oldgrowth	LIND-1	Lind	Gundagai	148.1159904	-35.1318596	0	17	2.833213344	0.337630555	2	2	6	2	3	2.722480985	4	8	5	9	8	0	11	6	0	10	1	2	2	6	11	11	2	4
2011-S-LIND-2	2011	oldgrowth	LIND-2	Lind	Gundagai	148.1222021	-35.138222	0.693147181	13	2.564949357	0.278659592	2	3	4	2	3	2.252666696	2	8	3	9	4	1	5	7	0	7	1	3	2	7	6	9	1	3
2011-S-LIND-3	2011	regrowth	LIND-3	Lind	Gundagai	148.1464926	-35.1413218	0	19	2.944438979	0.319012342	2	3	5	2	3	3.01919176	3	8	8	9	10	0	13	5	1	12	2	2	2	3	16	12	2	5
2011-S-LIND-4	2011	regrowth	LIND-4	Lind	Gundagai	148.1205417	-35.1620233	1.386294361	13	2.564949357	0.383355723	2	2	4	2	3	2.270978799	4	7	2	10	3	0	5	8	0	6	3	3	1	4	9	8	2	3
2011-S-MART-1	2011	planting	MART-1	Mart	Coreinbob	147.6401324	-35.203476	0	11	2.397895273	0.265437922	2	3	2	2	3	2.285339192	1	2	8	7	4	0	5	4	2	10	0	1	0	1	10	6	1	4
2011-S-MART-2	2011	planting	MART-2	Mart	Coreinbob	147.6512718	-35.2062119	2.079441542	11	2.397895273	0.288138775	2	2	3	2	3	2.918828629	4	4	3	6	5	0	6	5	0	8	1	0	2	2	9	6	1	4
2011-S-MART-3	2011	planting	MART-3	Mart	Coreinbob	147.6650196	-35.2161549	0	9	2.197224577	0.189007701	2	2	4	2	3	2.270978799	4	4	1	6	3	0	3	6	0	4	2	1	2	2	7	7	1	1
2011-S-MART-4	2011	oldgrowth	MART-4	Mart	Coreinbob	147.6369453	-35.2202012	1.609437912	15	2.708050201	0.435876305	2	3	4	2	3	3.156747918	6	6	3	10	5	0	6	8	1	8	2	3	2	3	12	9	1	5
2011-S-MATH-1	2011	regrowth	MATH-1	Math	Mirabooka	147.47425	-35.69492	1.945910149	14	2.63905733	0.237952463	2	2	4	2	3	3.344283341	8	4	2	9	5	0	2	12	0	5	1	4	4	4	10	11	1	2
2011-S-MATH-2	2011	oldgrowth	MATH-2	Math	Mirabooka	147.48053	-35.68388	0	18	2.890371758	0.42714417	2	2	4	2	3	3.923572314	8	6	4	12	6	0	10	8	0	10	2	5	1	6	12	7	4	7
2011-S-MATH-3	2011	oldgrowth	MATH-3	Math	Mirabooka	147.48369	-35.68947	0.693147181	15	2.708050201	0.403921016	2	2	4	2	3	3.004399897	5	6	4	8	7	0	7	8	0	8	1	3	3	5	10	9	1	5
2011-S-MATH-4	2011	regrowth	MATH-4	Math	Mirabooka	147.49059	-35.68401	2.564949357	12	2.48490665	0.310487486	1	2	4	2	3	3.657816931	8	2	2	12	0	0	5	7	0	3	1	5	3	8	4	9	1	2
2011-S-MCRA-1	2011	planting	MCRA-1	Mcra	Junee	147.4588853	-34.6819288	0	10	2.302585093	0.292618429	2	2	4	2	2	2.459519667	4	4	2	9	1	0	4	6	0	3	1	4	2	6	4	7	0	3
2011-S-MCRA-2	2011	planting	MCRA-2	Mcra	Junee	147.4454704	-34.6699759	0	3	1.098612289	0.053736047	1	3	2	2	2	2.870398453	1	0	2	3	0	1	1	1	0	2	0	0	1	1	2	2	0	1
2011-S-MCRA-3	2011	planting	MCRA-3	Mcra	Junee	147.4423308	-34.6645586	0	3	1.098612289	0.028781732	1	2	1	2	2	0.410878786	0	0	3	3	0	0	2	1	0	3	0	0	0	1	2	2	0	1
2011-S-MCRA-4	2011	regrowth	MCRA-4	Mcra	Junee	147.4529367	-34.645997	2.197224577	9	2.197224577	0.28429825	2	2	4	2	3	2.653073246	5	3	1	8	1	0	4	5	0	3	0	3	2	4	5	6	1	2
2011-S-PAEC-1	2011	oldgrowth	PAEC-1	Paec	Walla Walla	146.86809	-35.71213	2.63905733	23	3.135494216	0.389595461	2	3	4	2	3	2.936759305	5	10	8	16	7	2	12	9	0	14	2	5	2	9	14	11	2	10
2011-S-PAEC-2	2011	regrowth	PAEC-2	Paec	Walla Walla	146.87153	-35.70999	2.48490665	11	2.397895273	0.271780023	2	3	3	2	2	1.85292271	0	5	6	6	5	0	6	4	1	7	3	0	1	1	10	7	0	4
2011-S-PAEC-3	2011	oldgrowth	PAEC-3	Paec	Walla Walla	146.87404	-35.69222	0.693147181	13	2.564949357	0.277203259	2	2	4	2	3	2.952830907	3	6	4	9	4	0	5	8	0	9	1	2	1	5	8	9	2	2
2011-S-PAEC-4	2011	regrowth	PAEC-4	Paec	Walla Walla	146.85269	-35.70395	1.609437912	12	2.48490665	0.288882529	2	2	3	2	2	3.442024547	5	5	2	9	3	0	4	8	0	5	0	3	4	6	6	9	0	3
2011-S-PARK-1	2011	oldgrowth	PARK-1	Park	Tabletop	147.07761	-35.90767	0.693147181	14	2.63905733	0.309873062	2	3	4	2	2	2.870398453	3	6	5	10	4	0	7	6	1	8	1	2	3	4	10	12	0	2
2011-S-PARK-2	2011	regrowth	PARK-2	Park	Tabletop	147.08943	-35.89597	2.48490665	31	3.433987204	0.39259974	2	3	4	2	3	3.698351452	7	11	13	21	10	0	17	13	1	21	2	6	2	11	20	18	3	10
2011-S-PARK-3	2011	oldgrowth	PARK-3	Park	Tabletop	147.09381	-35.89936	1.386294361	11	2.397895273	0.284169242	2	3	4	2	2	3.067707409	5	3	3	7	4	0	5	5	1	7	1	1	2	2	9	8	0	3
2011-S-PARK-4	2011	regrowth	PARK-4	Park	Tabletop	147.10094	-35.90074	0.693147181	15	2.708050201	0.42393683	2	3	4	2	4	2.25669848	5	7	3	9	6	0	7	7	1	8	2	3	2	3	12	8	1	5
2011-S-PARS-1	2011	planting	PARS-1	Pars	Humula	147.7639161	-35.3355031	0	13	2.564949357	0.352881864	2	3	4	2	3	2.963194339	3	3	7	9	4	0	7	5	1	9	2	1	1	1	12	6	2	5
2011-S-PARS-2	2011	planting	PARS-2	Pars	Humula	147.7628119	-35.3245458	0	18	2.890371758	0.39000103	2	3	5	2	3	2.963194339	4	6	8	11	7	0	10	7	1	11	2	3	1	5	13	10	3	5
2011-S-PARS-3	2011	planting	PARS-3	Pars	Humula	147.76027	-35.33287	0	12	2.48490665	0.360556027	2	3	4	2	3	3.03083493	4	2	6	8	4	0	7	4	1	8	1	2	1	2	10	6	1	5
2011-S-PARS-4	2011	oldgrowth	PARS-4	Pars	Humula	147.7579125	-35.325352	0	22	3.091042453	0.425847249	2	3	4	2	3	3.698351452	10	7	5	17	5	0	10	11	1	10	3	6	3	7	15	14	2	6
2011-S-PATT-1	2011	regrowth	PATT-1	Patt	Tabletop	147.01151	-35.85768	0	14	2.63905733	0.318963104	2	3	4	2	3	2.541952121	5	6	3	11	3	1	5	8	0	7	1	4	2	8	6	9	2	3
2011-S-PATT-2	2011	regrowth	PATT-2	Patt	Tabletop	147.01341	-35.85865	0	14	2.63905733	0.3390628	2	2	4	2	3	2.527160258	5	7	2	10	4	0	6	8	0	7	1	4	2	6	8	9	1	4
2011-S-PATT-3	2011	oldgrowth	PATT-3	Patt	Tabletop	147.00833	-35.86574	0	15	2.708050201	0.274472963	2	2	3	2	3	3.19467678	8	6	1	11	4	0	4	11	0	7	0	6	2	7	8	11	1	3
2011-S-PATT-4	2011	oldgrowth	PATT-4	Patt	Tabletop	147.01315	-35.86713	0	14	2.63905733	0.279695117	2	3	4	2	3	2.563721906	3	8	3	11	3	0	6	7	1	7	1	3	3	8	6	10	1	3
2011-S-PICK-1	2011	oldgrowth	PICK-1	Pick	Bethungra	147.8334714	-34.8408503	0	8	2.079441542	0.215303445	2	2	3	2	3	2.527160258	4	3	1	7	1	0	3	5	0	3	0	3	2	4	4	6	1	1
2011-S-PICK-2	2011	oldgrowth	PICK-2	Pick	Bethungra	147.8519575	-34.8378908	0	7	1.945910149	0.102377424	1	2	3	2	1	1.203788727	4	3	0	7	0	0	2	5	0	1	0	4	2	4	3	7	0	0
2011-S-PICK-3	2011	oldgrowth	PICK-3	Pick	Bethungra	147.8549936	-34.8311335	0	15	2.708050201	0.345200263	2	3	4	2	3	3.180752322	5	6	4	11	4	0	5	9	1	6	2	4	3	5	10	11	1	3
2011-S-PICK-4	2011	regrowth	PICK-4	Pick	Bethungra	147.8471939	-34.7999159	0.693147181	16	2.772588722	0.404795279	2	3	4	2	2	2.609126228	6	6	4	14	2	0	6	9	1	7	2	5	2	5	11	11	0	5
2011-S-RAYN-1	2011	oldgrowth	RAYN-1	Rayn	Gerogerie	146.88662	-35.79104	0.693147181	19	2.944438979	0.321024378	2	2	5	2	3	2.83360211	7	9	3	13	6	0	8	11	0	9	1	5	3	7	12	11	4	4
2011-S-RAYN-2	2011	oldgrowth	RAYN-2	Rayn	Gerogerie	146.8891	-35.78266	2.48490665	15	2.708050201	0.344816994	2	2	4	2	3	2.951314726	7	7	1	12	3	0	6	9	0	9	1	1	4	5	10	8	1	6
2011-S-RAYN-3	2011	oldgrowth	RAYN-3	Rayn	Gerogerie	146.88277	-35.78419	1.386294361	18	2.890371758	0.322052422	2	3	3	2	3	3.100921287	7	8	3	13	5	1	5	12	0	10	0	5	3	6	12	9	3	6
2011-S-RAYN-4	2011	oldgrowth	RAYN-4	Rayn	Gerogerie	146.87645	-35.78359	0.693147181	15	2.708050201	0.272389892	2	3	4	2	3	2.653073246	6	6	3	11	4	2	5	8	0	8	0	4	2	8	7	10	2	3
2011-S-REID-1	2011	regrowth	REID-1	Reid	Howlong	146.70908	-35.93302	1.609437912	10	2.302585093	0.256610391	2	2	5	2	2	2.653073246	5	3	2	9	1	0	5	5	0	4	1	2	2	4	6	8	0	2
2011-S-REID-2	2011	regrowth	REID-2	Reid	Howlong	146.71833	-35.93162	0	11	2.397895273	0.229825576	2	2	3	2	3	2.541952121	5	5	1	9	2	0	5	6	0	5	0	4	2	5	6	7	1	3
2011-S-REID-3	2011	regrowth	REID-3	Reid	Howlong	146.71584	-35.9261	0	8	2.079441542	0.167053519	2	2	3	2	2	2.050254238	4	4	0	7	1	0	2	6	0	2	0	4	2	5	3	7	1	0
2011-S-REID-4	2011	regrowth	REID-4	Reid	Howlong	146.71725	-35.92356	0.693147181	10	2.302585093	0.275483022	2	2	3	2	3	2.459519667	3	6	1	7	3	0	3	7	0	4	0	4	2	4	6	6	2	2
2011-S-RETI-1	2011	oldgrowth	RETI-1	Reti	Ladysmith	147.5370127	-35.247394	2.079441542	9	2.197224577	0.266805686	2	3	4	2	2	2.527160258	5	3	1	6	3	1	6	2	0	4	0	2	2	3	6	7	0	2
2011-S-RETI-2	2011	oldgrowth	RETI-2	Reti	Ladysmith	147.536268	-35.2511483	2.197224577	8	2.079441542	0.175480198	1	3	2	2	2	3.045626793	3	1	4	8	0	0	5	2	1	6	0	2	0	2	6	7	0	1
2011-S-RETI-3	2011	oldgrowth	RETI-3	Reti	Ladysmith	147.5344199	-35.2542854	1.791759469	15	2.708050201	0.294670799	2	3	4	2	3	3.156747918	6	4	5	12	3	0	7	7	1	9	0	3	2	5	10	11	1	3
